product_no,review_id,rating,text,created_at
4,1031693864905,2,구매한지 2달정도인데 부품이 녹았습니다. 청소도 2일에 한번이상씩 하고 있는데도 석회가 엄청 잘낍니다. 청소도 어렵구요..,2025-12-29 19:11:32+00:00
4,1034309152157,2,"스펙은 좋네요. 다만 아직도 이해가 안가는 부분이 습도 40도에 자동으로 맞춰놨는데 60이상 올라갑니다.. 처음에 60%자동으로 맞춰 놨더니 85까지 올라가더라구요. 고객센터에 문의 했더니, 리모컨의 위치에 따라 달라질 수 있다고 하는데, 습도센서가 리모컨에 있다고 하더라도 내가 설정한 습도 보다 높으면 멈춰야 하는데 85%까지 올라가는건 문제 있는거 아닌가요? 습도센서가 습도를 제대로 측정하던, 잘 못 측정하던, 내가 설정한 습도보다 높으면 작동이 멈춰야 정상아닌가요?",2025-12-10 11:40:33+00:00
4,1037200246412,5,"아파트생활이 싫어서 주택살이 시작한지 10년이 넘었습니다^^ 아파트 살때와는 달리 건조함을 못느꼈었는데요.. 유기견으로 떠돌던 녀석을 데려와 긴시간 같이 지내다보니 녀석도 어느새 나이를 먹어서 ㅜㅜ 갑작스레 기침을 하며 힘겨워하더니만 기관지염이라고 하더라구요 습도를 조절해주는게 필요하다고 해서 부랴부랴 가습기 주문했네요, 어제 주문했는데 오늘 도착!!! ㅎㅎㅎ 받자마자 설명서 확인하구 이런저런 과정을 거쳐 지금 작동중입니다 작동하자마자 보여지는 실내습도가 46% 찍히는걸로 봐서 아주 건조한 환경은 아니었구나 싶어 일단 마음은 놨구요~ 소음이 거의 없이 아주 조용해서 것두 맘에 들어요 기침때매 밤잠 설치던 저희 멍뭉이녀석두 편안히 잠들어있구... 일단은 만족스럽습니다",2026-01-03 19:31:03+00:00
4,1060151475189,5,"최근 실사용 후기 올립니다. 거실이 건조해져서 대용량 가습기를 여러 제품과 비교한 끝에 루메나 미스트 타워 맥스를 선택했습니다. 결론부터 말하면 디자인·성능·관리 편의성까지 전반적으로 기대 이상입니다. 우선 외관은 사진에서 보시다시피 심플하고 고급스럽습니다. 원통형의 미니멀한 디자인이라 어느 공간에 두어도 튀지 않고, 특히 소파와 테이블 사이에 두어도 인테리어 방해가 전혀 없습니다. 실제로 받아보면 마감 품질이 깔끔하고 흔들림 없이 견고한 느낌입니다. 가습량은 이 제품의 가장 큰 장점입니다. 집 안이 금방 건조해지는 편이라 강풍으로 설정하면 수증기가 꽤 높게 분사되며 넓은 공간도 금방 습도가 올라갑니다. 사진처럼 상부에서 분무되는 상향식 구조라 물 튐이나 주변 가구가 젖는 문제도 없었습니다. 무엇보다 대용량 물통이라 하루 종일 틀어둬도 물 보충 스트레스가 적습니다. 조작부는 하단에 있으며 터치 감도가 좋고 LED 화면이 밝아 직관적으로 사용하기 편합니다. 타이머, 풍량 조절, 습도 설정 등 필요한 기능은 다 들어있습니다. 조명 기능도 은은해서 밤에도 부담스럽지 않고 분위기 조성용으로 좋습니다. 개인적으로는 가습 중에 은은하게 켜지는 라이트가 꽤 만족스러웠습니다. 소음은 거의 없습니다. TV를 보거나 게임을 할 때도 방해가 되지 않을 정도의 저소음입니다. 기존에 쓰던 초음파 가습기는 물 흐르는 소리와 진동음이 있었는데 이 제품은 그런 부분이 크게 개선되었습니다. 관리 부분도 장점입니다. 상부 급수 방식이라 물 보충이 정말 편합니다. 매번 물통을 뒤집어서 끼우는 방식의 가습기는 쓰다가 불편해서 포기했는데, 이 제품은 위에서 물만 부으면 끝이라 사용 빈도가 자연스럽게 올라갑니다. 내부 청소도 구조가 단순해서 어렵지 않습니다. 총평하자면 가격대는 조금 있지만 성능·디자인·편의성 면에서 충분히 값어치 하는 제품입니다. 건조한 겨울철 확실한 대용량 가습기를 찾는 분들께는 자신 있게 추천할 수 있을 것 같습니다.",2025-11-21 14:38:49+00:00
4,1060925271313,3,건조해서 구매했는데 너무 조아요~~,2026-01-02 13:45:01+00:00
4,1062817656154,2,"한달동안 계속 켜 놓고 있습니다 가습량도 좋고 물통도 큰데도 집이 건조해서 그런지 5단계로 돌리니깐 물통을 매일 채우네요 장점 - 무난한 디자인 및 취침등 - 물통 용량, 가습량 - 리모컨 편의 - 따뜻한 가습 단점 - 집이 조용해서 그런지 소음이 적게 느껴지진 않음. 낮은 음의 ""웅~"" 소리라 이제 좀 적응이 되는데, 가습량이 적을때나 물이 다 떨어지면 팬소리가 고음으로 바뀌는데 아직도 귀에 거슬릴 정도로 적응 안됨. 특히 오토모드에서 가습량을 자동 조절할때 좀 짜증이 나서 이제 그냥 5단계로 해 놓습니다 - 물 채울려고 물통 빼고 넣으면 기존 가동(설정) 모드를 기억못함. 매번 리모콘으로 재설정해야함 - 물통 꼽을때 불편함. 안그래도 무거운데 편안하게 안착이 안됨. 포지션 마킹 점도 너무 작아서 잘 안보이고 맞추더라도 약간이라도 각도가 기우뚱하면 턱 걸리면서 안 들어감 요즘 10만원대 대용량 가습기가 많이 나오는데 만약 추가 구매를 한다면 재구매 보다는 다른 제품으로 고민할거 같습니다",2025-12-21 17:52:02+00:00
4,1079916026002,1,소음이 많이 큽니다 그리고 가습량도 광고와 다르게 5단으로 해도 적어요,2026-01-07 20:01:18+00:00
4,1097552276309,5,"겨울철 건조함 때문에 비염과 피부 당김으로 고생하던 중, 고심 끝에 들인 루메나 미스트 타워 맥스. 한 달간 거실과 침실을 오가며 사용해 본 솔직한 후기를 공유합니다. 1. 첫인상: ""가습기가 이렇게 예쁠 일인가?"" 루메나답게 디자인은 압도적입니다. 직선과 곡선이 조화로운 타워형 디자인은 어떤 인테리어에도 자연스럽게 스며들어요. 공간을 많이 차지하지 않으면서도 오브제 같은 존재감을 뽐냅니다. 2. 한 달간 체감한 주요 포인트 • 안심할 수 있는 '가열 살균' 시스템 단순 초음파식이 아니라 100도 가열 살균 과정을 거치는 복합식이라 아이가 있는 집에서도 안심하고 쓸 수 있었어요. 따뜻한 가습 덕분에 실내 온도가 떨어지지 않고 훈훈하게 유지되는 점이 가장 만족스러웠습니다. • 압도적인 대용량 (Water Tank) '맥스'라는 이름답게 물통 용량이 정말 큽니다. 자기 전에 가득 채우면 다음 날 아침은 물론 점심까지도 끄떡없어요. 물 보충하러 자주 왔다 갔다 하지 않아도 된다는 게 삶의 질을 확 높여줍니다. • 세척의 편리함 가습기 선택의 1순위는 세척이죠. 구조가 단순해서 구석구석 손이 잘 닿고, 내부를 청결하게 유지하기가 매우 쉽습니다. 한 달 동안 물때 걱정 없이 쾌적하게 사용했어요. ""결론: 디자인과 위생, 성능 어느 하나 포기하고 싶지 않은 분들을 위한 종착역 같은 가습기"" 단순히 습도를 올리는 도구를 넘어, 생활 공간의 질을 높여주는 가전이라는 인상을 받았습니다. 올겨울 건조함으로부터 해방되고 싶은 분들에게 루메나 미스트 타워 맥스는 후회 없는 선택이 될 것 같아요.",2025-12-23 13:12:40+00:00
5,13301540373,3,일단 처음쓰는거라 이렇게 시끄러운줄 몰랐어요 트랙터소리나요 그래도 먼지는 잘 흡입되니깐 좋아요,2025-12-23 19:19:00+00:00
5,19043879216,3,작고 귀여움. 나름 역할을 함. 소리는 매우 큼. 흡입력이 대단하제는 않음.,2025-11-22 22:58:52+00:00
5,19581822600,1,소리가 커도 너무큼 신생아잇는집에선 절대못쓸듯 작은방서 작동시킬경우 안방으루 피신해 문닫고있어야함 거실매트사용시 민원들어올정도 삼십평거실매트사용시 티비시청불가능 단차가작은 거실매트는 쇼파밑으루 들어가 나올생각움는듯 한자리만 맴돌경우도 많음 그러구 충전해달라고 징징댐 거실매트는사용 불가인가요? 침구만써야하는거지요? 냥이 두마리키우는집이고비염심해서 큰맘먹고 삿는데. . 비싼쓰레기임. . 돌돌이 졸업하나햇쓰나 하나마나여서 돌돌인 꼭 써야함 집에잇는 십마넌짜리 청소기가 더깨끗하게 빨아들임. . 미세먼지나 진드기용이라 눈에 안보이게청소해주는 배려깊은 제품인가봄 아이 매트위에선 침구빳빳히 정리해논후에 해야 주행해줌. . 자율주행중이시라 걸림돌들은 다치워놔드려야함. . 상품평보구삿는데. . 알바가 작성햇나싶을정도로 장점은 하나도 없씀. . 내가 쓰는법을 모르는것지 원. . . 작동시켜노쿠 다른일좀하려햇는데 장애물못피하구 박고 못빠져나와 그큰소리들음서 같이있어드려야함. . 혼자있는거 싫어하는 제품인듯 매트에 사용해보려고 몇번을 재충전햇는지 하루 여기저기 써보구 어트캐든 어디든 써보려하다 지쳐 걍 쳐박아놈 이거반품안되나?,2025-10-17 15:34:30+00:00
5,47656893864,1,자꾸 충전안됨 ㅠ 사용하기는편함,2025-03-10 13:05:20+00:00
5,50500281541,5,세상에나! 소음 제외하면 최강의 제품입니다. 누군가 농기계라 부르던데 ㅎㅎ 그래도 대만족입니다. 침대 청소 수동?으로 열심히 했지만 에브리봇! 청소기만큼은 흡입력이 못 따라올것 같아요. 특히 여름에는 더워서 포기했는데.. 이제는 요녀석에게 도움을 열심히 받을수 있을것같아요. 아들 비염도 좀 나았으면 좋겠어요! 수동모드도 흡입력 짱입니다. 다만 손으로 잡아 움직여야해서 계속 버튼을 터치하네요. 몇 번 해보니 요령이 생기네요! 어제 구입버튼 누른 저를 칭찬합니다. 오늘밤은 깨끗한 침구에서 숙면할수 있을것 같아요~♡,2025-10-30 21:56:21+00:00
5,53743949686,5,바뿐일상 손 안대고 이블 청소하기 너무좋으면서 굴곡진 경사면은 반듯하게. 펼쳐놓아야. 하지만 깔끔 하게. 청소 해줘서 나름 괜참음. 소음도 심하지만 먼지통에 먼지 보면 못참을 정도는 아님 충전시간이3시간이라. 하루에 이블 한개나 두개 정도 하면 댈꺼같아요.소음 때문에. 밤시간에는 자재하는 중,2025-12-23 09:22:07+00:00
5,59005660593,3,"침대 사용은 편리한데 소파, 카페트는 불편하네용 .. 그리고 배터리가 너무 약해요! 소음도 크지만 그건 알고산거라 괜찮은데.. 아쉽습니당",2025-12-05 13:32:40+00:00
5,70626138329,5,"요즘 임신·육아 준비하면서 침구 위생에 예민해져서 결국 에브리봇 침구청소기를 들였어요. 처음엔 “이게 진짜 효과가 있을까?” 싶었는데, 몇 번 쓰고 나니 왜 이제 샀나 싶을 정도예요. 실제로 일주일 정도 사용해보고 느낀 점을 최대한 솔직하고 상세하게 적어볼게요! --- 🛠️ 1. 개봉 & 첫인상 박스를 열자마자 느낀 건 생각보다 가볍다! 침구청소기 이미지 하면 크고 무겁고 들고다니기 힘든 느낌이 있는데, 에브리봇은 한 손으로 편하게 들어서 이동할 수 있는 무게였어요. 디자인도 깔끔한 화이트 톤이라 침실 어디에 둬도 어울리고요. 버튼 구성도 단순해서 설명서 읽지 않아도 바로 사용할 수 있을 정도. --- 💨 2. 흡입력 & 미세먼지 제거 능력 솔직히 기대 안 했던 부분인데 흡입력 꽤 강해요. 특히 이불 표면의 먼지, 머리카락, 눈에 안 보이는 미세먼지를 쫙 빨아들이는 느낌이 있어요. 첫날 사용하고 먼지통 비워봤는데… 진짜 충격. 매일 샤워하고, 침대도 자주 털고, 주기적으로 이불 세탁도 하는데 그럼에도 먼지가 엄청 나와서 “이게 다 내가 덮고 자던 거였다고?” 싶었어요…😨 특히 아기 맞을 준비하는 집이라면 꼭 필요하겠다 싶었어요. --- 🌡️ 3. UV-C 살균 기능 에브리봇 침구청소기가 인기 있는 이유 중 하나가 UV 살균인데, 침구 표면을 쓸고 지나갈 때 파란빛 나오면서 살균 모드가 켜져요. 특히: 집먼지진드기 세균 알러지 유발 물질 이런 부분에 효과가 있다고 해서 믿고 쓰는 중이에요. 확실히 침구 냄새나 눅눅함이 덜해진 느낌이라 만족도가 높아요. --- 🔊 4. 소음 정도 저는 소음에 예민한 편인데, 생각보다 조용했어요. 무지막지하게 돌돌거리는 소음이 아니라 진동 + 흡입 소리 정도라 아기 낮잠 자고 있을 때는 좀 조심해야겠지만 일반 낮 시간에는 충분히 부담 없이 쓸 수 있어요. --- 🧺 5. 사용 편의성 (진짜 중요!) 무게 가벼워서 팔 아프지 않음 버튼 한두 개로 구성되어 누구나 쉽게 사용 전원선 길어서 침대 전체 커버 가능 필터·먼지통 분리 쉬워서 관리 편함 특히 먼지통 세척이 간단해서 매일 털어내고 씻어 테이블에서 건조시키기 좋아요. 위생 걱정 줄어들어서 더 자주 손이 가요.",2025-12-09 22:25:27+00:00
5,91758314765,5,오늘 받자마자 바로 쓰고 쓰는 내돈내산 후기입니다. 1. 소음문제 많은 후기에서 소음이 너무 크다고하는데 직접 사용해보니 납득 수준 가능한 소음크기임. 무선 핸디 청소기 정도인듯 함.'청소기' 라는걸 염두한다면 납득가능함. 2. 흡입력 매트리스위에 마*라 침대패드를 사용중인데 침대패드에 홈이 파인 라인이 있어서 돌돌이 사용할때도 참 애먹었는데 웬만한 홈에 끼어있는 이물질도 흡입되어 만족 머리카락도 흡입함. 3. 끼임문제등 확실히 매트가 구겨져 있으면 잘 가다가 끼어서 멈추기도함. 근데 사용전에 그냥 반듯하게 침구류 정리해주면 문제 되진 않아서 불편하진 않았음. 4. 수동모드 베개커버나 얕은 이불같은경우 수동모드로 가능하다고함. 아직 안써봐서 모름. 단차가없는 곳에 사용할경우에 용이할듯. 갠적인 생각으로는 사용자에 환경에 따라 호불호가 갈릴듯. 갠적으로는 몇주동안 괜히 고민했다 싶을만큼 만족함.,2025-10-30 09:17:55+00:00
5,110481812029,5,잘되네요. 소리는 좀 크지만 맘에듭니다.,2025-12-23 11:31:06+00:00
5,118447132158,5,진드기 걱정되서 처음 사용해보는건데 넘 좋아요~ 흡입력 좋고 낙하방지 센서도 잘 작동하네요! 사길 잘 한거 같아요! 먼지통 청소하기도 편해요~,2025-12-22 12:09:11+00:00
5,126321622345,1,별로입니다~~~~~~~~~~~~,2025-08-01 12:55:04+00:00
5,130531834244,2,"1. 가격 대비 성능 별로 2. 너무 시끄러워서 낮시간도 켜두기 힘듦. (작지 않은 아파트에 사는데 반대편 방에 켜두고 문 닫아뒀는데 그거 다 뚫고 문닫은 반대편 방에서 소음 들림) *문의 결과 답변은 냉각팬 소리라고 컴퓨터에 비교하는데, 너무 큼. 컴퓨터 팬 소리 10배 이상 되는 듯한 느낌. 3. 생각한 것 이상으로 침구류 종류에 따라 쉽게 중단 됨(경계인식 오류로 떨어짐 및 매트릭스 커버 종류에 따라 씹힘 문제) (소음 무시하고, 아파트 말고 정원주택 사시는 분은 구매 고려해보세요. 뽑기운 x면 할 말이 없지만, 뭐 업체 분의 답변은 냉각을 위한 소음이라니까 할 말이 없네요.) 추신. 별점 낮게 주었다고, 전화 등 연락하지 마시고, 보유하신 제 개인정보는 조속히 삭제 바랍니다. 별점 1점에서 2점으로 올린 이유는 그럼에도 불구하고 고객센터 직원 분의 친절함(?)과 노력 때문에 올렸습니다.",2025-10-18 10:12:41+00:00
5,133096225652,5,"이불등 대형 침구류를 털기에 적합하지 않은데, 정기적으로 침구 청소를 할 수 있어 유용함. 매우 시끄러운 편이고 방전이 빠른 편. 청소 후 먼지가 나오는 걸 보면, 시끄럽고 불편해도 당연히 사용해야 할 물건이라고 납득하게 됨.",2026-01-05 10:57:45+00:00
5,150706973875,3,소음이 생각보다 크고 한번 침대에서 떨어졌어요 그래도 먼지 나오는거보면 깜짝 놀랍니다,2026-01-03 09:19:13+00:00
5,162460936658,5,아이 알러지 검사했더니 집먼지진드기가 위험으로 떠서... 한번도 알러지반응은 올라온적 없지만 예방하기 위해 구매했어요. 깨끗이 빨고 건조기 돌린 침구에서도 먼지는 계속 나오더라구요. 첨에는 떨어지기도 해서 왜이러나 했는데 얘나 저나 작동법에 익숙해지니 아주 잘 청소해요. 특히 좀 울퉁불퉁하거나 찝히는 천 위에선 잘 안되요. 패브릭쇼파가 중간에 홈이 있어서 잘 안되네요 흑흑 ㅜㅜ 침대는 아주 잘됩니다. 만족!!,2025-12-12 23:13:04+00:00
5,173860359003,4,소음은 확실히 너무 커요 대부분 오후 2시쯤에 돌립니다 먼지흡입은 잘되는거같아요 근데 머리카락은 잘 안되네요 ㅠㅠ 머리카락도 많은데 그부분 아쉬워요 침대에는 절대 안떨어지구 잘 청소는합니다,2026-01-02 23:05:07+00:00
5,179611294980,5,"에브리봇 침구청소기 X1 후기 “침구 위 숨은 먼지도 보인다!” 처음엔 ‘로봇처럼 혼자 돌아다닌다고?’ 반신반의했는데, 써보니 진짜 유용한 아이템이에요. 자동 주행으로 매트리스 위를 구석구석 청소해주고 좋아요 단, 가운데 잘 맞춰서 돌려야 침대에서 떨어지지 않아요! 비싼 만큼 조심히 다뤄야 하는 미니 전자제품이에요ㅎㅎ 머리카락 + 눈에 안 보이던 먼지까지 흡입력도 좋고, 아래 UV 살균기 기능 덕분에 위생적으로 안심돼요. 소리는 조금 큰 편이지만, 청소하고 나면 이불이 훨씬 뽀송뽀송해지는 느낌 밤보단 낮에 돌리는 게 좋아요~ 무선이라 사용이 편하고, 크기도 딱 적당해요. 다른 제품도 써봤지만, 이게 제일 만족스러웠어요. 굳이 단점을 꼽자면 🔸 소음이 크고 🔸 배터리 완벽하진 않다는 점! 그래도 충전 감안하고 쓰면 충분히 만족스럽습니다 가족 모두의 건강을 위한 좋은 제품 같아요",2025-10-30 23:43:37+00:00
5,212575375325,3,청소기가 제자리에 머무르는 경우가 너무 많아 손이 자주 가게하네요ㅠㅠ 힘은 좋은데 멍청한거같아요ㅠ,2026-01-04 21:20:51+00:00
5,212807317396,5,집먼지 진드기 알러지가 있는데 청소기로 청소해도 찝찝함은 남았음 에브리봇 침구청소기로 청소하고나서부터는 기분탓인지 간지러움이 덜한것 같음 그리고 제일 좋은점은 자동이라 매일해도 부담이 없음. 솔직히 수동은 귀찮아서 매일하기 쉽지 않음,2025-12-14 23:04:37+00:00
5,227486826024,5,"고양이를 키워서 침구나 소파에 돌돌이를 필수로 사용하는데도 털과 모래가 많이 남아서 고민하다가 구매했어요. 배송도 엄청 빠르게 왔고 소파에 굴곡이 있는 부분은 롤러가 빠져서 잘 못굴러가지만 평편한 곳은 곧잘 청소를 해주네요. 고양이털과 먼지 제거에 너무 만족스럽습니다. 물론 소음은 농기계라는 후기가 너무 와닿을 정도로 크기는 하지만 이정도는 참을 만해요. 카메라 없어서 오히려 보안에서 좀 안전하고, 기능도 단순하고 심플해서 좋습니다.",2025-12-03 10:46:39+00:00
5,230768232184,5,보유중인 침구청소기와 유사한 수준의 성능을 보여줍니다 맘에 들어요. 단 이불의 배치상태에 따라 오작동을 보일 때가 있네요. 쓰다보면 노하우가 생기겠지요 충전도 나름 고속으로 잘 되네요,2026-01-04 18:17:00+00:00
5,241389146723,5,"소리는 엄청나긴 한데, 먼지통을 보면 청소가 잘되나 보다 생각이 들어요 ㅋㅋ 근데 자꾸 한곳에서 멈춰 있을때가 있어서 잘 하고 있는지는 모르겠지만 애기들이 있어서 잘 써보려구요!",2025-12-18 15:32:37+00:00
5,259070482880,4,로봇청소기라서 올려만 두면 잘 다녀요~ 생각보다 소음이 커서 방문 닫아놓고 돌렸어요. 흡입력도 좋고 살균도 된다고 하니 소음빼고는 좋은것 같아요~,2025-12-17 22:46:51+00:00
5,350110145534,5,"크기가 생각보다 많이 작아요. 사진상으론 기존 침구 청소기랑 비슷하겠거니 했는데 크기도 높이도 컴팩트해서 보관이 용이할 것 같습니다. 받자마자 궁금해서 세탁전 침대 패드위에 그대로 작동시켜보았는데, 스스로 자리잡아 움직이는게 너무 신기해서 생각보다 포집되는 먼지양이 많아 또한번 놀랐네요. 일단 만족입니다^^ 잘 활용해보겠습니다!",2025-11-09 12:51:26+00:00
5,378101405695,2,일단 틀고 소리에 놀라고 너무나 느린 속도에 속 터져요. 반품하고 싶은데 사용을 해버려서 못하게 되어 너무나 아쉬워요. 일단 소리가 일반 진공청소기보다 크게 느껴져요. 제초기 소리같이. 그리고 시간이 너무걸려 손으로 미는 침구 정소기를 살걸 하고 아직도 후회 중입니다. 굳이 장점이라고 생각하고 싶은건 느린 만큼 살균은 되겠지??하는 맘뿐입니다.,2025-05-20 11:22:21+00:00
5,385178319876,1,거의 유튜브가 사용하지만 저는 아주 실패한 제품이에요 처음 사용때만 흡입력이 있고 두번째부터는 급격히 떨어지며 매번구매해서 필터 사용해야하고 매번 솔로먼지를 털어야하니 아주 귀찮습니다 편하려고 구매했는데 더 귀찮습니다 특별한 알러지가 없으신분은 그냥 돌둘이로 청소하시고 자주세탁하시는 것이 더 낫습니다 구매하시려면 필터 청소가 되는 걸로 구매하세요 이제품은 AI기능만 좋습니다,2026-01-02 19:42:18+00:00
5,429784993131,1,"배터리 완충하면 싱글 두개 하면 끝나여.... ㅠㅠ 그리고 소음이 크다 크다하는데 진짜커요 그리구 켜놓구 딴일하면 다되있겟지 하고보면 멈춰있고여 패드만있는상탠데도그렇고 청소한곳을 계솓하고 ㅜㅠ 겁나오래걸림.. 휴 배터리도 빨리닳고ㅠ 진심 별로에요 ....,. 수동으로 하는 청소기가 더빨리끝날거같아요 돈도두배더비싼데 수동으로 제가미는게더나을거랕아여... ㅠ 진짜 걍 홤불하고시픔뇨ㅠ",2025-12-04 11:29:29+00:00
5,443995456428,3,머리카락이랑 간단한 먼지제거용으로 좋은거 같아요 검정 카펫에 흡입력 테스트 해보니 같은곳 몇변 왔다갔다해도 먼지를 완벽히 빨아들이진 못하네요 궁금해서 사서 써봤는데 그냥 나쁘지 않은 정도 추천하기 좀 애매해요,2025-12-25 09:22:49+00:00
5,462675609605,3,불량와서 재구매 했어요. 단점도 많이 보이지만 장점도 많기에 재구매 했습니다.,2025-12-09 16:25:10+00:00
5,477800120703,1,침대에서 반복된 구간을 자꾸 청소합니다 심지어 떨어지기도 하네요 흡입력은 좋으나 아직 아쉬운점이 많네요,2025-12-26 15:04:40+00:00
5,490437147634,5,소음이 조금나지만 괜찮아 보입니다 바닦에 매트에서 작동중인데 보이지않는 먼지가 많내요 끝부분에서는 뒤로 돌아서 다시 돌아다니니 신기합니다,2025-12-15 17:48:35+00:00
5,519747113024,5,"요즘 아침마다 일어나면 코가 간질거리고, 이불에서 먼지 올라오는 느낌이 싫어서 침구 전용 로봇청소기인 에브리봇 무선 모델을 들였어요! 생각보다 훨씬 똑똑해요. 이불 위를 쓱쓱 움직이면서 먼지 + 진드기를 확실하게 잡아주고 자기 전, 침대에 누울 때 공기 자체가 다르게 느껴져요 😳💤 💡 에브리봇이 좋았던 이유 1️⃣ 무선이라 자유로운 이동 선 걸릴 걱정 없이 이불, 쇼파, 매트리스까지 그냥 올려두면 알아서 싹- 돌아다니니까 너무 편해요! ➡ “귀찮아서 안 쓰게 되는 기계”가 아니라 매일 손이 가는 기계 2️⃣ 강력한 흡입 + 살균 케어 흡입력은 말할 것도 없고 UV 케어 덕분에 알레르기 걱정 있는 분들에겐 진짜 신세계👏 ➡ 숨쉬는 게 편안해지고 아침 콧물도 줄어든 느낌! 3️⃣ 침구 전용 설계 = 관리 효과가 다름 일반 청소기로는 절대 안 빠지는 먼지가 사용할 때마다 먼지통에 수북하게 모이는 걸 보고 “내가 이렇게 더러운 데서 잤다고?” 하고 놀랐어요🥹 ➡ 눈에 보이는 성과 = 쓰는 이유 완벽 증명! ❤️ 전체 총평 ❤️ 잠자리 환경이 깨끗해지니까 수면 퀄리티가 달라지고 피부도 한결 편해져서 침구청소는 이제 절대 스킵 못 해요! 🛒 재구매 의향? 100%",2025-12-03 23:19:39+00:00
5,528462696287,1,카펫에서 사용된다고 했는데 마루로 가네요... 뭔가 부풀려 쓴 느낌 ... 그냥저냥 짐만 늘린...,2025-07-28 16:50:53+00:00
5,529520258212,1,솔직리뷰 드립니다.. 침대두개있는데 한개는 잘 합니다 근데 한개는 똑같는곳만 계속반복하다가 청소가완료되었다고 합니다.. 맵핑기능이 엉망인듯 싶습니다. 고객센터로 직접전화해야하는 시스템도 매우 불만족스럽습니다.,2025-02-22 09:06:49+00:00
5,554189377784,1,"어휴 어쩜 길을 이렇게 못찾나요. 이거 돌리고 딴일을 할수 있는게 아니라 매번 얘가 일을 하나 안하나 감시하다 어디 갑자기 폭주해서 쳐박히거나 한자리만 빙글빙글 돌면 다시 놔주고 있어요. 진짜 이럴거면 내가 테이프로 찍는게 훨씬 나을거 같은데, 고객센터에 전화하니 자기네들 세팅된 환경에서 테스트해보고 교환여부를 결정하겠다는 헛소리를 듣고, 아 문제를 고칠 의지가 없는 회사 상대로 괜히 택배 왔다갔다 하다가 더 고물덩어리 되서 오겠구나 싶어 업둥이 어쩔수 없이 들고 있네요.",2025-11-18 18:38:34+00:00
5,558056280628,2,그닥.. 침대 인식 잘 못해요..,2025-03-17 12:28:56+00:00
5,566333037474,5,살까말까 고민했는데 확실히 효과는 있어요 일부러 돌돌이 먼저하고 청소기 돌렸는데도 저만큼 나오네요 평소 잘때만 침대에 눕고 깨끗하게 쓰는 편이에요 소음은 오토바이 굴러가는 소리쯤됩니다ㅋㅋ그리고 침대보다 패브릭 소파랑 바디필로우하니까 진짜 많이 나오더라구요,2025-12-15 18:24:52+00:00
5,569731636024,3,충전불량과 방전 문제로 수리받고 또 보는중이예요 뽑기운이 필요한가봐요,2025-12-17 17:24:21+00:00
5,573518148693,5,소음은 정말 큽니다. 그래도 반려동물과 살다보니 돌돌이로는 부족함을 느꼈고 침구와 소파에 사용중인데 먼지와 각질등을 청소해주니 더 깨끗해지는 느낌이에요.,2026-01-03 22:04:48+00:00
5,588773876761,1,매트리스 침대프레임 사이 틈에서 자꾸멈춤,2025-11-30 14:18:56+00:00
5,602272402492,2,"1. 가격 대비 성능 별로 2. 너무 시끄러워서 낮시간도 켜두기 힘듦. (40평 기준 반대편 끝방에 켜두고 문 닫아두고 안방에서 문 닫고 있은데 그거 다 뚫고 반대편 끝방에서 소리가 들림) * 답변은 냉각팬 소리라고 컴퓨터에 바교하는데, 너무 큼. 컴퓨터 팬 소리 10배 이상 되는 듯한 느낌. 3. 생각한 것 이상으로 침구류 종류에 따라 쉽게 중단 됨( 경계인식 오류로 떨어짐 및 매트릭스 커버 종류에 따라 씹힘 문제) 4. 그럭저럭 청소 후에 청소 되었다는 결과는 눈으로 보임. 특히 매우 작은 먼지가 안에 있는 게 눈에 보이긴 함. 근데, 소음이 ㄷㄷㄷ 소음 무시하고, 아파트 말고 정원주택 사시는 분은 구매 고려해보세요. 뽑기운 x면 할 말이 없지만, 뭐 업체 분의 답변은 냉각을 위한 소음이라니까 할 말이 없네요.",2025-08-21 17:30:31+00:00
5,614124296005,1,"음 일단 후기를 적자면 장점 : 편함 단점 : 배터리가 겁나 짧음 , 매트는 잘 되는데 이불은 잘 안 됨 2회 사용 후 글 수정합니다 12년돤 lg꺼 사용할때는 한 번 사용하고나면 한두 달은 콧물 아예 안 나고 완전 좋았었는데 이거는 사용하고나도 자고일어날때마다 계속 콧물이 코에 꽉 차있습니다 … 하…. 30만원 가까이 주고 구매한건데 진짜 돈이 너무 아까워요.. 비염에 효과만 있었다면 열개고 백개고 구매했을텐데 어떻게 효과가 이리 없는지…",2025-10-23 20:43:10+00:00
